Episode,Total Reward,Steps Taken,state,Path,Final_position,Epsilon,Done
594,5,16,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(4, 5);(4, 5);(4, 5);(4, 5);(4, 5);(5, 5)","(5, 5)",0.05092252885731386,True
595,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.05066791621302729,True
596,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.05041457663196215,True
597,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.050162503748802344,True
598,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.049911691230058335,True
599,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.04966213277390804,True
600,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0494138221100385,True
601,5,11,"(5, 5)","(0, 1);(0, 2);(1, 2);(2, 2);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.04916675299948831,True
602,5,15,"(5, 5)","(0, 1);(0, 2);(1, 2);(0, 2);(1, 2);(0, 2);(1, 2);(2, 2);(3, 2);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.04892091923449087,True
603,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.04867631463831842,True
604,5,14,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(3, 5);(4, 5);(4, 5);(4, 5);(4, 5);(5, 5)","(5, 5)",0.048432933065126825,True
605,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.048190768399801194,True
606,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.04794981455780219,True
607,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.04771006548501318,True
608,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.047471515157588115,True
609,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.047234157581800176,True
610,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.046997986793891174,True
611,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.04676299685992172,True
612,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.04652918187562211,True
613,5,12,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.046296535966244,True
614,5,13,"(5, 5)","(0, 0);(0, 0);(1, 0);(2, 0);(2, 1);(3, 1);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.046065053286412784,True
615,5,14,"(5, 5)","(1, 0);(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.04583472801998072,True
616,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.045605554379880814,True
617,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.04537752660798141,True
618,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(4, 5)",0.0451506389749415,True
619,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.044924885780066794,True
620,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.04470026135116646,True
621,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.04447676004441063,True
622,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.04425437624418858,True
623,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.04403310436296763,True
624,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.043812938841152796,True
625,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.04359387414694703,True
626,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.043375904776212296,True
627,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.043159025252331236,True
628,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.04294323012606958,True
629,5,14,"(5, 5)","(0, 1);(0, 0);(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(4, 5);(4, 5);(5, 5)","(5, 5)",0.04272851397543923,True
630,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.04251487140556204,True
631,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.04230229704853423,True
632,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.04209078556329156,True
633,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.0418803316354751,True
634,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.041670929977297724,True
635,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.04146257532741124,True
636,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.04125526245077418,True
637,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.04104898613852031,True
638,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.04084374120782771,True
639,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.04063952250178857,True
640,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.04043632488927963,True
641,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.04023414326483323,True
642,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.040032972548509065,True
643,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.03983280768576652,True
644,5,12,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(4, 5);(5, 5)","(5, 5)",0.03963364364733769,True
645,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.039435475429100995,True
646,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.03923829805195549,True
647,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 2);(3, 2);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.03904210656169572,True
648,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.03884689602888724,True
649,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.0386526615487428,True
650,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.03845939824099909,True
651,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.03826710124979409,True
652,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.038075765743545126,True
653,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.0378853869148274,True
654,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(4, 5)",0.03769595998025326,True
655,5,14,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(4, 5);(4, 5);(4, 5);(5, 5)","(5, 5)",0.03750748018035199,True
656,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.037319942779450235,True
657,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.037133343065552986,True
658,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.03694767635022522,True
659,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.036762937968474095,True
660,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(1, 2);(2, 2);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.03657912327863173,True
661,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(5, 4);(5, 5)","(4, 5)",0.036396227662238566,True
662,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(4, 5);(5, 5)","(5, 5)",0.03621424652392737,True
663,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.036033175291307735,True
664,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.03585300941485119,True
665,5,18,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(4, 5);(4, 5);(4, 5);(4, 5);(4, 5);(4, 5);(4, 5);(5, 5)","(5, 5)",0.035673744367776934,True
666,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.03549537564593805,True
667,5,12,"(5, 5)","(0, 1);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.035317898767708356,True
668,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 2);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.03514130927386981,True
669,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.03496560272750046,True
670,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.03479077471386296,True
671,5,13,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 4)",0.03461682084029365,True
672,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.034443736736092176,True
673,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.034271518052411715,True
674,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.034100160462149656,True
675,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.03392965965983891,True
676,5,17,"(5, 5)","(0, 1);(0, 0);(0, 1);(0, 0);(0, 1);(0, 2);(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.033760011361539714,True
677,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.03359121130473201,True
678,5,13,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(3, 4);(4, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.033423255248208356,True
679,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.03325613897196732,True
680,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.03308985827710748,True
681,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.032924408985721944,True
682,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.03275978694079333,True
683,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.032595988006089364,True
684,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.032433008066058915,True
685,5,16,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(2, 2);(3, 2);(4, 2);(4, 3);(4, 4);(4, 5);(4, 5);(4, 5);(4, 5);(5, 5)","(5, 5)",0.03227084302572862,True
686,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(1, 3);(2, 3);(3, 3);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.032109488810599975,True
687,5,12,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(5, 3);(5, 4);(5, 4);(5, 5)","(5, 5)",0.031948941366546975,True
688,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.03178919665971424,True
689,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.03163025067641567,True
690,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.03147209942303359,True
691,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(3, 1);(3, 2);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.03131473892591842,True
692,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.031158165231288826,True
693,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.03100237440513238,True
694,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(3, 3);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.030847362533106718,True
695,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.030693125720441184,True
696,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.030539660091838977,True
697,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(5, 4);(5, 5)","(5, 5)",0.03038696179137978,True
698,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.030235026982422884,True
699,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.030083851847510768,True
700,5,12,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.029933432588273214,True
701,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.029783765425331846,True
702,4,11,"(5, 5)","(1, 0);(1, 1);(2, 1);(3, 1);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.029634846598205186,True
703,5,12,"(5, 5)","(0, 0);(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.02948667236521416,True
704,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.029339239003388088,True
705,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.029192542808371146,True
706,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.02904658009432929,True
707,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.028901347193857643,True
708,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.028756840457888354,True
709,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.02861305625559891,True
710,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.028469990974320916,True
711,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.02832764101944931,True
712,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.028186002814352063,True
713,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.0280450728002803,True
714,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.0279048474362789,True
715,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.027765323199097504,True
716,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.027626496583102015,True
717,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.027488364100186506,True
718,5,12,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 4);(5, 5)","(5, 5)",0.027350922279685573,True
719,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.027214167668287145,True
720,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.02707809682994571,True
721,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.02694270634579598,True
722,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.026807992814067,True
723,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.026673952849996664,True
724,5,13,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.02654058308574668,True
725,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.026407880170317945,True
726,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.026275840769466357,True
727,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.026144461565619025,True
728,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.02601373925779093,True
729,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.025883670561501974,True
730,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(5, 3);(5, 4);(5, 5)","(5, 5)",0.025754252208694463,True
731,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(4, 1);(4, 2);(4, 3);(4, 4);(4, 5);(5, 5)","(5, 5)",0.02562548094765099,True
732,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.025497353542912736,True
733,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.02536986677519817,True
734,5,11,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.02524301744132218,True
735,5,12,"(5, 5)","(1, 0);(2, 0);(3, 0);(4, 0);(5, 0);(5, 1);(5, 1);(5, 2);(5, 3);(5, 4);(5, 5)","(5, 5)",0.025116802354115567,True
736,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(0, 5);(1, 5);(2, 5);(3, 5);(4, 5);(5, 5)","(5, 5)",0.024991218342344988,True
737,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.024866262250633264,True
738,5,11,"(5, 5)","(0, 1);(0, 2);(0, 3);(0, 4);(1, 4);(2, 4);(3, 4);(4, 4);(5, 4);(5, 5)","(5, 5)",0.024741930939380097,True
